id,username,email,first_name,last_name,addresses,age,gender,persona
2483,user2483,rebecca.smith@example.com,Rebecca,Smith,"[{'first_name': 'Rebecca', 'last_name': 'Smith', 'address1': '75739 Vanessa Forest Apt. 664', 'address2': '', 'country': 'US', 'city': 'Johnsonmouth', 'state': 'DE', 'zipcode': '19949', 'default': True}]",23,F,isotonic_waters_other
2496,user2496,jeffrey.harrington@example.com,Jeffrey,Harrington,"[{'first_name': 'Jeffrey', 'last_name': 'Harrington', 'address1': '53621 Mccoy Mill Suite 363', 'address2': '', 'country': 'US', 'city': 'Greenport', 'state': 'DC', 'zipcode': '20033', 'default': True}]",23,M,waters_juices_other
2536,user2536,laura.kline@example.com,Laura,Kline,"[{'first_name': 'Laura', 'last_name': 'Kline', 'address1': '9646 Scott Light', 'address2': '', 'country': 'US', 'city': 'Port Christina', 'state': 'IN', 'zipcode': '47720', 'default': True}]",23,F,sparkling_waters_other
2595,user2595,nathan.thomas@example.com,Nathan,Thomas,"[{'first_name': 'Nathan', 'last_name': 'Thomas', 'address1': '90964 Andrew Village', 'address2': '', 'country': 'US', 'city': 'Nelsonchester', 'state': 'CO', 'zipcode': '80501', 'default': True}]",23,M,energy_isotonic_beers
2628,user2628,mark.greene@example.com,Mark,Greene,"[{'first_name': 'Mark', 'last_name': 'Greene', 'address1': '736 Alex Expressway', 'address2': '', 'country': 'US', 'city': 'East Christopher', 'state': 'VA', 'zipcode': '20040', 'default': True}]",23,M,spirits_beers_sparkling
2644,user2644,michael.jackson@example.com,Michael,Jackson,"[{'first_name': 'Michael', 'last_name': 'Jackson', 'address1': '27527 Morse Estates Apt. 721', 'address2': '', 'country': 'US', 'city': 'East Christina', 'state': 'ME', 'zipcode': '04596', 'default': True}]",23,M,other_waters_sparkling
2705,user2705,tina.briggs@example.com,Tina,Briggs,"[{'first_name': 'Tina', 'last_name': 'Briggs', 'address1': '370 Shelton Circles Apt. 288', 'address2': '', 'country': 'US', 'city': 'Stevenport', 'state': 'TN', 'zipcode': '37755', 'default': True}]",23,F,other_waters_sparkling
2713,user2713,rachel.mendoza@example.com,Rachel,Mendoza,"[{'first_name': 'Rachel', 'last_name': 'Mendoza', 'address1': '46164 Mcfarland Squares', 'address2': '', 'country': 'US', 'city': 'North Jeanneville', 'state': 'CT', 'zipcode': '06049', 'default': True}]",23,F,energy_isotonic_beers
2757,user2757,christine.wallace@example.com,Christine,Wallace,"[{'first_name': 'Christine', 'last_name': 'Wallace', 'address1': '6198 Gutierrez Drive', 'address2': '', 'country': 'US', 'city': 'Moyerside', 'state': 'GA', 'zipcode': '31673', 'default': True}]",23,F,isotonic_waters_other
2836,user2836,eric.mason@example.com,Eric,Mason,"[{'first_name': 'Eric', 'last_name': 'Mason', 'address1': '80174 Howard Vista Suite 380', 'address2': '', 'country': 'US', 'city': 'Maddoxburgh', 'state': 'LA', 'zipcode': '70767', 'default': True}]",23,M,energy_isotonic_beers
2844,user2844,loretta.powers@example.com,Loretta,Powers,"[{'first_name': 'Loretta', 'last_name': 'Powers', 'address1': '3113 Thomas Manor Suite 021', 'address2': '', 'country': 'US', 'city': 'East Summerbury', 'state': 'IN', 'zipcode': '47459', 'default': True}]",23,F,isotonic_waters_other
2911,user2911,jennifer.alexander@example.com,Jennifer,Alexander,"[{'first_name': 'Jennifer', 'last_name': 'Alexander', 'address1': '00949 Hughes River', 'address2': '', 'country': 'US', 'city': 'South Renee', 'state': 'UT', 'zipcode': '84592', 'default': True}]",23,F,energy_isotonic_beers
2916,user2916,christina.arnold@example.com,Christina,Arnold,"[{'first_name': 'Christina', 'last_name': 'Arnold', 'address1': '972 Duffy Burg', 'address2': '', 'country': 'US', 'city': 'Fieldsport', 'state': 'FL', 'zipcode': '33323', 'default': True}]",23,F,waters_juices_other
2957,user2957,alexis.parsons@example.com,Alexis,Parsons,"[{'first_name': 'Alexis', 'last_name': 'Parsons', 'address1': '876 Bernard Valleys', 'address2': '', 'country': 'US', 'city': 'East Linda', 'state': 'CO', 'zipcode': '80037', 'default': True}]",23,F,isotonic_waters_other
3008,user3008,bryan.alvarado@example.com,Bryan,Alvarado,"[{'first_name': 'Bryan', 'last_name': 'Alvarado', 'address1': '61830 Sheppard Hollow', 'address2': '', 'country': 'US', 'city': 'Barkerside', 'state': 'MI', 'zipcode': '49564', 'default': True}]",23,M,waters_juices_other
3082,user3082,stephanie.friedman@example.com,Stephanie,Friedman,"[{'first_name': 'Stephanie', 'last_name': 'Friedman', 'address1': '9491 John Brooks', 'address2': '', 'country': 'US', 'city': 'Evansfurt', 'state': 'NC', 'zipcode': '27886', 'default': True}]",23,F,sparkling_waters_other
3106,user3106,sabrina.jensen@example.com,Sabrina,Jensen,"[{'first_name': 'Sabrina', 'last_name': 'Jensen', 'address1': '7402 Troy Tunnel Apt. 989', 'address2': '', 'country': 'US', 'city': 'South Adrianatown', 'state': 'SC', 'zipcode': '29165', 'default': True}]",23,F,waters_juices_other
3119,user3119,andrew.scott@example.com,Andrew,Scott,"[{'first_name': 'Andrew', 'last_name': 'Scott', 'address1': '1814 Diana Inlet Apt. 386', 'address2': '', 'country': 'US', 'city': 'New Andrewberg', 'state': 'SC', 'zipcode': '29512', 'default': True}]",23,M,juices_waters_sparkling
3133,user3133,michael.ortiz@example.com,Michael,Ortiz,"[{'first_name': 'Michael', 'last_name': 'Ortiz', 'address1': '34894 Allen Keys Apt. 743', 'address2': '', 'country': 'US', 'city': 'South Nicolefort', 'state': 'GA', 'zipcode': '30048', 'default': True}]",23,M,other_waters_sparkling
3157,user3157,thomas.ramirez@example.com,Thomas,Ramirez,"[{'first_name': 'Thomas', 'last_name': 'Ramirez', 'address1': '408 Heather Road', 'address2': '', 'country': 'US', 'city': 'New Crystalport', 'state': 'DC', 'zipcode': '20027', 'default': True}]",23,M,spirits_beers_sparkling
3182,user3182,maria.hubbard@example.com,Maria,Hubbard,"[{'first_name': 'Maria', 'last_name': 'Hubbard', 'address1': '992 Andre Mission', 'address2': '', 'country': 'US', 'city': 'Christinaberg', 'state': 'NJ', 'zipcode': '07991', 'default': True}]",23,F,isotonic_waters_other
3242,user3242,bruce.dixon@example.com,Bruce,Dixon,"[{'first_name': 'Bruce', 'last_name': 'Dixon', 'address1': '3772 George Haven', 'address2': '', 'country': 'US', 'city': 'Howardberg', 'state': 'GA', 'zipcode': '30143', 'default': True}]",23,M,sparkling_waters_other
3255,user3255,jay.palmer@example.com,Jay,Palmer,"[{'first_name': 'Jay', 'last_name': 'Palmer', 'address1': '315 Lambert Spring', 'address2': '', 'country': 'US', 'city': 'Davisfurt', 'state': 'NE', 'zipcode': '68111', 'default': True}]",23,M,juices_waters_sparkling
3267,user3267,lauren.small@example.com,Lauren,Small,"[{'first_name': 'Lauren', 'last_name': 'Small', 'address1': '92418 Ferguson Road', 'address2': '', 'country': 'US', 'city': 'East Christine', 'state': 'OH', 'zipcode': '44949', 'default': True}]",23,F,isotonic_waters_other
3299,user3299,andrew.reed@example.com,Andrew,Reed,"[{'first_name': 'Andrew', 'last_name': 'Reed', 'address1': '27696 Wright Island', 'address2': '', 'country': 'US', 'city': 'East Staceyville', 'state': 'SC', 'zipcode': '29081', 'default': True}]",23,M,isotonic_waters_other
3353,user3353,courtney.smith@example.com,Courtney,Smith,"[{'first_name': 'Courtney', 'last_name': 'Smith', 'address1': '51206 Hebert Mountains', 'address2': '', 'country': 'US', 'city': 'Phamfort', 'state': 'MA', 'zipcode': '01069', 'default': True}]",23,F,waters_juices_other
3368,user3368,audrey.neal@example.com,Audrey,Neal,"[{'first_name': 'Audrey', 'last_name': 'Neal', 'address1': '567 Tony Forge', 'address2': '', 'country': 'US', 'city': 'South Sonyaside', 'state': 'AL', 'zipcode': '36913', 'default': True}]",23,F,sparkling_waters_other
3423,user3423,dennis.sanchez@example.com,Dennis,Sanchez,"[{'first_name': 'Dennis', 'last_name': 'Sanchez', 'address1': '60512 Nguyen Pike Suite 775', 'address2': '', 'country': 'US', 'city': 'Mortonview', 'state': 'WA', 'zipcode': '99291', 'default': True}]",23,M,energy_isotonic_beers
3431,user3431,kelly.brandt@example.com,Kelly,Brandt,"[{'first_name': 'Kelly', 'last_name': 'Brandt', 'address1': '1119 Tammy Courts', 'address2': '', 'country': 'US', 'city': 'North Alexisborough', 'state': 'ID', 'zipcode': '83227', 'default': True}]",23,F,waters_juices_other
3519,user3519,holly.davis@example.com,Holly,Davis,"[{'first_name': 'Holly', 'last_name': 'Davis', 'address1': '72960 Craig Ports Apt. 154', 'address2': '', 'country': 'US', 'city': 'North Nathan', 'state': 'HI', 'zipcode': '96755', 'default': True}]",23,F,waters_juices_other
3550,user3550,joe.henson@example.com,Joe,Henson,"[{'first_name': 'Joe', 'last_name': 'Henson', 'address1': '8518 Austin Drive Apt. 827', 'address2': '', 'country': 'US', 'city': 'East Teresa', 'state': 'HI', 'zipcode': '96852', 'default': True}]",23,M,spirits_beers_sparkling
3557,user3557,susan.woods@example.com,Susan,Woods,"[{'first_name': 'Susan', 'last_name': 'Woods', 'address1': '03040 Shaw Club', 'address2': '', 'country': 'US', 'city': 'Woodstad', 'state': 'KS', 'zipcode': '66181', 'default': True}]",23,F,spirits_beers_sparkling
3583,user3583,heather.oliver@example.com,Heather,Oliver,"[{'first_name': 'Heather', 'last_name': 'Oliver', 'address1': '12336 Samantha Vista', 'address2': '', 'country': 'US', 'city': 'Ralphstad', 'state': 'ND', 'zipcode': '58084', 'default': True}]",23,F,sparkling_waters_other
3602,user3602,julie.barrett@example.com,Julie,Barrett,"[{'first_name': 'Julie', 'last_name': 'Barrett', 'address1': '0297 Moore Extensions Apt. 843', 'address2': '', 'country': 'US', 'city': 'Anthonyborough', 'state': 'KY', 'zipcode': '40133', 'default': True}]",23,F,sparkling_waters_other
3630,user3630,susan.nguyen@example.com,Susan,Nguyen,"[{'first_name': 'Susan', 'last_name': 'Nguyen', 'address1': '1241 Lucas Parkway', 'address2': '', 'country': 'US', 'city': 'West Elizabeth', 'state': 'KS', 'zipcode': '66113', 'default': True}]",23,F,other_waters_sparkling
3647,user3647,nathan.snyder@example.com,Nathan,Snyder,"[{'first_name': 'Nathan', 'last_name': 'Snyder', 'address1': '211 Walker Circle', 'address2': '', 'country': 'US', 'city': 'West Kayla', 'state': 'MI', 'zipcode': '48101', 'default': True}]",23,M,energy_isotonic_beers
3653,user3653,beth.atkins@example.com,Beth,Atkins,"[{'first_name': 'Beth', 'last_name': 'Atkins', 'address1': '30799 Amanda Passage Apt. 910', 'address2': '', 'country': 'US', 'city': 'East Justinton', 'state': 'NC', 'zipcode': '27298', 'default': True}]",23,F,juices_waters_sparkling
3655,user3655,thomas.silva@example.com,Thomas,Silva,"[{'first_name': 'Thomas', 'last_name': 'Silva', 'address1': '490 Skinner Track', 'address2': '', 'country': 'US', 'city': 'Dukebury', 'state': 'DE', 'zipcode': '19834', 'default': True}]",23,M,energy_isotonic_beers
3665,user3665,cristian.singleton@example.com,Cristian,Singleton,"[{'first_name': 'Cristian', 'last_name': 'Singleton', 'address1': '146 Amber Trafficway', 'address2': '', 'country': 'US', 'city': 'Bensontown', 'state': 'ID', 'zipcode': '83837', 'default': True}]",23,M,waters_juices_other
3750,user3750,timothy.rowland@example.com,Timothy,Rowland,"[{'first_name': 'Timothy', 'last_name': 'Rowland', 'address1': '15720 Burke Spring', 'address2': '', 'country': 'US', 'city': 'North Crystal', 'state': 'NM', 'zipcode': '87779', 'default': True}]",23,M,waters_juices_other
3776,user3776,mackenzie.carter@example.com,Mackenzie,Carter,"[{'first_name': 'Mackenzie', 'last_name': 'Carter', 'address1': '418 Baird Tunnel', 'address2': '', 'country': 'US', 'city': 'New Jeffreyport', 'state': 'CT', 'zipcode': '06306', 'default': True}]",23,F,other_waters_sparkling
3820,user3820,alexis.singh@example.com,Alexis,Singh,"[{'first_name': 'Alexis', 'last_name': 'Singh', 'address1': '72490 Mark Junctions', 'address2': '', 'country': 'US', 'city': 'Lake Stevenshire', 'state': 'MD', 'zipcode': '20331', 'default': True}]",23,F,other_waters_sparkling
3847,user3847,joseph.miller@example.com,Joseph,Miller,"[{'first_name': 'Joseph', 'last_name': 'Miller', 'address1': '863 Carla Pines', 'address2': '', 'country': 'US', 'city': 'South Kevin', 'state': 'TX', 'zipcode': '73301', 'default': True}]",23,M,waters_juices_other
3933,user3933,lauren.williams@example.com,Lauren,Williams,"[{'first_name': 'Lauren', 'last_name': 'Williams', 'address1': '888 Herrera Glens', 'address2': '', 'country': 'US', 'city': 'Baileymouth', 'state': 'NC', 'zipcode': '27151', 'default': True}]",23,F,energy_isotonic_beers
3949,user3949,james.merritt@example.com,James,Merritt,"[{'first_name': 'James', 'last_name': 'Merritt', 'address1': '464 Stephen Grove', 'address2': '', 'country': 'US', 'city': 'Collinsport', 'state': 'WV', 'zipcode': '26475', 'default': True}]",23,M,isotonic_spirits_waters
3975,user3975,ana.zavala@example.com,Ana,Zavala,"[{'first_name': 'Ana', 'last_name': 'Zavala', 'address1': '22973 Steele Roads', 'address2': '', 'country': 'US', 'city': 'North Kimberly', 'state': 'LA', 'zipcode': '70164', 'default': True}]",23,F,energy_isotonic_beers
3983,user3983,susan.mathis@example.com,Susan,Mathis,"[{'first_name': 'Susan', 'last_name': 'Mathis', 'address1': '05596 Sophia Plaza Suite 541', 'address2': '', 'country': 'US', 'city': 'Stevenville', 'state': 'ME', 'zipcode': '04818', 'default': True}]",23,F,isotonic_waters_other
4001,user4001,tammy.bowman@example.com,Tammy,Bowman,"[{'first_name': 'Tammy', 'last_name': 'Bowman', 'address1': '07022 Cox Village', 'address2': '', 'country': 'US', 'city': 'Whiteville', 'state': 'MD', 'zipcode': '20331', 'default': True}]",23,F,isotonic_spirits_waters
4056,user4056,kristina.sanders@example.com,Kristina,Sanders,"[{'first_name': 'Kristina', 'last_name': 'Sanders', 'address1': '1080 Ryan Plain', 'address2': '', 'country': 'US', 'city': 'Williamsside', 'state': 'CO', 'zipcode': '80757', 'default': True}]",23,F,spirits_beers_sparkling
4087,user4087,kimberly.potter@example.com,Kimberly,Potter,"[{'first_name': 'Kimberly', 'last_name': 'Potter', 'address1': '131 Abigail Centers', 'address2': '', 'country': 'US', 'city': 'New Katherine', 'state': 'NY', 'zipcode': '11125', 'default': True}]",23,F,sparkling_waters_other
4145,user4145,phillip.craig@example.com,Phillip,Craig,"[{'first_name': 'Phillip', 'last_name': 'Craig', 'address1': '6998 Michelle Ford', 'address2': '', 'country': 'US', 'city': 'Saratown', 'state': 'NH', 'zipcode': '03893', 'default': True}]",23,M,isotonic_waters_other
4154,user4154,kathleen.sanchez@example.com,Kathleen,Sanchez,"[{'first_name': 'Kathleen', 'last_name': 'Sanchez', 'address1': '0961 Erin Gardens Apt. 090', 'address2': '', 'country': 'US', 'city': 'New Jameshaven', 'state': 'IL', 'zipcode': '60732', 'default': True}]",23,F,waters_juices_other
4182,user4182,jesse.mendoza@example.com,Jesse,Mendoza,"[{'first_name': 'Jesse', 'last_name': 'Mendoza', 'address1': '91300 Geoffrey Radial Suite 041', 'address2': '', 'country': 'US', 'city': 'Robertstad', 'state': 'NM', 'zipcode': '87795', 'default': True}]",23,M,isotonic_spirits_waters
4194,user4194,sheila.douglas@example.com,Sheila,Douglas,"[{'first_name': 'Sheila', 'last_name': 'Douglas', 'address1': '02102 Boyd Squares Suite 918', 'address2': '', 'country': 'US', 'city': 'South Daniel', 'state': 'IA', 'zipcode': '50510', 'default': True}]",23,F,juices_waters_sparkling
4204,user4204,alexa.wright@example.com,Alexa,Wright,"[{'first_name': 'Alexa', 'last_name': 'Wright', 'address1': '6393 Sabrina Overpass Apt. 238', 'address2': '', 'country': 'US', 'city': 'Port Cheyenne', 'state': 'AR', 'zipcode': '71702', 'default': True}]",23,F,other_waters_sparkling
4232,user4232,tina.greene@example.com,Tina,Greene,"[{'first_name': 'Tina', 'last_name': 'Greene', 'address1': '14208 Oscar Point', 'address2': '', 'country': 'US', 'city': 'Maryhaven', 'state': 'RI', 'zipcode': '02845', 'default': True}]",23,F,juices_waters_sparkling
4235,user4235,spencer.montgomery@example.com,Spencer,Montgomery,"[{'first_name': 'Spencer', 'last_name': 'Montgomery', 'address1': '9804 Jacqueline Vista', 'address2': '', 'country': 'US', 'city': 'South Joseph', 'state': 'MN', 'zipcode': '56334', 'default': True}]",23,M,juices_waters_sparkling
4236,user4236,patricia.walker@example.com,Patricia,Walker,"[{'first_name': 'Patricia', 'last_name': 'Walker', 'address1': '024 Samantha Crescent Apt. 859', 'address2': '', 'country': 'US', 'city': 'Lake Kimberly', 'state': 'CO', 'zipcode': '80190', 'default': True}]",23,F,isotonic_waters_other
4271,user4271,steven.allen@example.com,Steven,Allen,"[{'first_name': 'Steven', 'last_name': 'Allen', 'address1': '8809 Small Passage', 'address2': '', 'country': 'US', 'city': 'East Michele', 'state': 'LA', 'zipcode': '70086', 'default': True}]",23,M,sparkling_waters_other
4319,user4319,betty.love@example.com,Betty,Love,"[{'first_name': 'Betty', 'last_name': 'Love', 'address1': '838 Brown Rapids Apt. 168', 'address2': '', 'country': 'US', 'city': 'East Garrett', 'state': 'MN', 'zipcode': '55001', 'default': True}]",23,F,other_waters_sparkling
4320,user4320,juan.wallace@example.com,Juan,Wallace,"[{'first_name': 'Juan', 'last_name': 'Wallace', 'address1': '35633 Carlos Forge', 'address2': '', 'country': 'US', 'city': 'Amberville', 'state': 'MO', 'zipcode': '65167', 'default': True}]",23,M,spirits_beers_sparkling
4324,user4324,jason.le@example.com,Jason,Le,"[{'first_name': 'Jason', 'last_name': 'Le', 'address1': '245 Solis Estate Suite 660', 'address2': '', 'country': 'US', 'city': 'South Jamesport', 'state': 'DE', 'zipcode': '19894', 'default': True}]",23,M,energy_isotonic_beers
4347,user4347,michael.martinez@example.com,Michael,Martinez,"[{'first_name': 'Michael', 'last_name': 'Martinez', 'address1': '08574 David Cliff Apt. 497', 'address2': '', 'country': 'US', 'city': 'South Juliahaven', 'state': 'MA', 'zipcode': '02000', 'default': True}]",23,M,other_waters_sparkling
4360,user4360,jessica.santos@example.com,Jessica,Santos,"[{'first_name': 'Jessica', 'last_name': 'Santos', 'address1': '99078 Melissa Courts Apt. 860', 'address2': '', 'country': 'US', 'city': 'South Tylerville', 'state': 'NV', 'zipcode': '89649', 'default': True}]",23,F,energy_isotonic_beers
